original_exercise_id;original_exercise_name;suggested_replacement_id;suggested_replacement_name;score;why_selected;why_it_may_be_wrong;duplicate_risk;same_normalized_base_name;same_didactic_pattern;same_technical_pattern;same_muscle_label;same_equipment;needs_manual_review
table_165;21, техника выполнения упражнения;prog_14506_175417_7;Классический подъем на бицепс в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;prog_14586_177381_6;21;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_167;Подъем на бицепс с резинкой сидя, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_167;Подъем на бицепс с резинкой сидя, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_167;Подъем на бицепс с резинкой сидя, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_167;Подъем на бицепс с резинкой сидя, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_167;Подъем на бицепс с резинкой сидя, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_168;Сгибание Зотмана, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_168;Сгибание Зотмана, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_168;Сгибание Зотмана, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_168;Сгибание Зотмана, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_168;Сгибание Зотмана, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_169;Подъем на бицепс в тренажёре для гребной тяги, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_169;Подъем на бицепс в тренажёре для гребной тяги, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_169;Подъем на бицепс в тренажёре для гребной тяги, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_169;Подъем на бицепс в тренажёре для гребной тяги, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_169;Подъем на бицепс в тренажёре для гребной тяги, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_170;Подъем на бицепс спиной к кроссоверу, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_170;Подъем на бицепс спиной к кроссоверу, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_170;Подъем на бицепс спиной к кроссоверу, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_170;Подъем на бицепс спиной к кроссоверу, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_170;Подъем на бицепс спиной к кроссоверу, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_172;Подъем на бицепс обратным хватом, техника выполнения упражнения;prog_14614_178049_6;Подъем на бицепс обратным хватом в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_172;Подъем на бицепс обратным хватом, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;256;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_172;Подъем на бицепс обратным хватом, техника выполнения упражнения;prog_14506_175415_5;Молотки, подъем на бицепс.;256;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_172;Подъем на бицепс обратным хватом, техника выполнения упражнения;table_171;Молотковые сгибание на бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;256;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_172;Подъем на бицепс обратным хватом, техника выполнения упражнения;prog_14500_175268_5;Паучьи сгибания молотковым хватом;256;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_173;Классический подъем на бицепс в кроссовере, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_173;Классический подъем на бицепс в кроссовере, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_173;Классический подъем на бицепс в кроссовере, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_173;Классический подъем на бицепс в кроссовере, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_173;Классический подъем на бицепс в кроссовере, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_174;Бицепс по 1 руке в кроссовере, техника выполнения упражнения;prog_14586_177381_6;21;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_174;Бицепс по 1 руке в кроссовере, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_174;Бицепс по 1 руке в кроссовере, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_174;Бицепс по 1 руке в кроссовере, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_174;Бицепс по 1 руке в кроссовере, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;286;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_175;Бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_175;Бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_175;Бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_175;Бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_175;Бицепс с канатной рукояткой в кроссовере, техника выполнения упражнения;prog_14506_175417_7;Классический подъем на бицепс в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;prog_14506_175417_7;Классический подъем на бицепс в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_177;Попеременный подъем на бицепс, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_177;Попеременный подъем на бицепс, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_177;Попеременный подъем на бицепс, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_177;Попеременный подъем на бицепс, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_177;Попеременный подъем на бицепс, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_178;Подъем на бицепс с упором в скамью, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_178;Подъем на бицепс с упором в скамью, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_178;Подъем на бицепс с упором в скамью, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_178;Подъем на бицепс с упором в скамью, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_178;Подъем на бицепс с упором в скамью, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_179;Паучьи сгибания молотковым хватом, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_179;Паучьи сгибания молотковым хватом, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_179;Паучьи сгибания молотковым хватом, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_179;Паучьи сгибания молотковым хватом, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_179;Паучьи сгибания молотковым хватом, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_180;Паучьи сгибания, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_180;Паучьи сгибания, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_180;Паучьи сгибания, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_180;Паучьи сгибания, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_180;Паучьи сгибания, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_181;Концентрированный подъем на бицепс, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_181;Концентрированный подъем на бицепс, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_181;Концентрированный подъем на бицепс, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_181;Концентрированный подъем на бицепс, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_181;Концентрированный подъем на бицепс, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_182;Подъем на бицепс на наклонной скамье под 45*, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_182;Подъем на бицепс на наклонной скамье под 45*, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_182;Подъем на бицепс на наклонной скамье под 45*, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_182;Подъем на бицепс на наклонной скамье под 45*, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_182;Подъем на бицепс на наклонной скамье под 45*, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_183;Молотки, подъем на бицепс, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_183;Молотки, подъем на бицепс, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_183;Молотки, подъем на бицепс, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_183;Молотки, подъем на бицепс, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_183;Молотки, подъем на бицепс, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_184;Подъем EZ-штанги (кривой штанги) на бицепс, техника выполнения упражнения;table_166;Бицепс со штангой в скамье скотта, техника выполнения упражнения;257;Matched on movement pattern (сгибание локтя) and muscle group (бицепс).;different_equipment;false;false;true;true;true;false;false
table_184;Подъем EZ-штанги (кривой штанги) на бицепс, техника выполнения упражнения;prog_14586_177381_6;21;252;Matched on movement pattern (сгибание локтя) and muscle group (бицепс).;different_equipment;false;false;true;true;true;false;false
table_184;Подъем EZ-штанги (кривой штанги) на бицепс, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;252;Matched on movement pattern (сгибание локтя) and muscle group (бицепс).;different_equipment;false;false;true;true;true;false;false
table_184;Подъем EZ-штанги (кривой штанги) на бицепс, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;252;Matched on movement pattern (сгибание локтя) and muscle group (бицепс).;different_equipment;false;false;true;true;true;false;false
table_184;Подъем EZ-штанги (кривой штанги) на бицепс, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;252;Matched on movement pattern (сгибание локтя) and muscle group (бицепс).;"different_muscle_label; different_equipment";false;false;true;true;false;false;true
table_185;Сгибание рук с гантелями сидя, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_185;Сгибание рук с гантелями сидя, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_185;Сгибание рук с гантелями сидя, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_185;Сгибание рук с гантелями сидя, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_185;Сгибание рук с гантелями сидя, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_186;Подъем на бицепс гантелей стоя, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_186;Подъем на бицепс гантелей стоя, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_186;Подъем на бицепс гантелей стоя, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_186;Подъем на бицепс гантелей стоя, техника выполнения упражнения;prog_14508_175466_6;Бицепс с канатной рукояткой в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_186;Подъем на бицепс гантелей стоя, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;;false;false;true;true;true;true;false
table_187;Подъем на бицепс широким хватом, техника выполнения упражнения;prog_14586_177381_6;21;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_187;Подъем на бицепс широким хватом, техника выполнения упражнения;prog_14477_174876_5;Бицепс с гантелью на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_187;Подъем на бицепс широким хватом, техника выполнения упражнения;prog_14501_175300_5;Бицепс с двумя гантелями на скамье Скотта;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_187;Подъем на бицепс широким хватом, техника выполнения упражнения;table_176;Изодинамиеский подъем на бицепс, техника выполнения упражнения;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_187;Подъем на бицепс широким хватом, техника выполнения упражнения;prog_14506_175417_7;Классический подъем на бицепс в кроссовере;291;Matched on movement pattern (сгибание локтя) and muscle group (бицепс). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;prog_14523_175813_5;Изодинамические махи;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;table_105;Изодинамические махи гантелями, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;prog_14524_175844_4;Махи гантелями;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;table_189;Махи гантелями стоя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_189;Махи гантелями стоя, техника выполнения упражнения;table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_189;Махи гантелями стоя, техника выполнения упражнения;prog_14523_175813_5;Изодинамические махи;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_189;Махи гантелями стоя, техника выполнения упражнения;table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
