title,normalized_title,youtube_url,video_id,thumbnail_url,duration,upload_date,category,shorts_url,source,is_exercise_video
"как сделать свой план питания #motivation #фитнес #питание #здоровье #зож #fitness #здоровье","как сделать свой план питания","https://www.youtube.com/watch?v=F7Bte3r-808","F7Bte3r-808","https://i.ytimg.com/vi/F7Bte3r-808/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFcwDw==&rs=AOn4CLCFfRhtv7DOweneiy1zANzKcutAVQ","0:15","Apr 1, 2023","needs_review","https://www.youtube.com/shorts/F7Bte3r-808","shorts","false"
"Как себя мотивировать #спорт #делайкактренер #какнакачатьбицепс #motivation","Как себя мотивировать","https://www.youtube.com/watch?v=itJZoHgGigY","itJZoHgGigY","https://i.ytimg.com/vi/itJZoHgGigY/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBfKE4wDw==&rs=AOn4CLBjkjAnmQpwCb8qoUEYyj3AgpET5w","0:05","Jun 9, 2025","needs_review","https://www.youtube.com/shorts/itJZoHgGigY","shorts","false"
"как сжигать больше калорий при похудении #тренер #фитнес #здоровье #зож #похудение","как сжигать больше калорий при похудении","https://www.youtube.com/watch?v=UR0uUstqaY0","UR0uUstqaY0","https://i.ytimg.com/vi/UR0uUstqaY0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBZKDowDw==&rs=AOn4CLCUmwmmcrgWMtZnP4pbPJOGRboYzg","0:27","Jun 22, 2024","needs_review","https://www.youtube.com/shorts/UR0uUstqaY0","shorts","false"
"как спорт влияет на мозг #motivation #фитнес #зож #здоровье","как спорт влияет на мозг","https://www.youtube.com/watch?v=CoLcV_ZG88E","CoLcV_ZG88E","https://i.ytimg.com/vi/CoLcV_ZG88E/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBkKFcwDw==&rs=AOn4CLBHSrTF4oF6LVSKvgd_Qztho9y8gA","0:12","Apr 3, 2023","needs_review","https://www.youtube.com/shorts/CoLcV_ZG88E","shorts","false"
"Как стать выше ростом #спорт #tagirfruit #рост","Как стать выше ростом","https://www.youtube.com/watch?v=SsO-ySOpTeY","SsO-ySOpTeY","https://i.ytimg.com/vi/SsO-ySOpTeY/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBdKE8wDw==&rs=AOn4CLBQhSf9rxTaNMgTGc3wZfefQFO0Kg","0:05","Jun 23, 2025","needs_review","https://www.youtube.com/shorts/SsO-ySOpTeY","shorts","false"
"Как строить тренировки #качалка #тренер #фитнес #зож #бодибилдинг #здоровье #генетика #советы #ответ","Как строить тренировки","https://www.youtube.com/watch?v=-uvirlfDCGg","-uvirlfDCGg","https://i.ytimg.com/vi/-uvirlfDCGg/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKFEwDw==&rs=AOn4CLCjadcYJBlg5ckEJ8-LKResPQfdMw","0:39","Feb 1, 2024","needs_review","https://www.youtube.com/shorts/-uvirlfDCGg","shorts","false"
"как строить тренировки #фитнес #зож #здоровоепитание","как строить тренировки","https://www.youtube.com/watch?v=jdH1Zv2vWWU","jdH1Zv2vWWU","https://i.ytimg.com/vi/jdH1Zv2vWWU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYQyBVKHIwDw==&rs=AOn4CLBvMNaZXvo_3nLwv3g0mtmizwZcYQ","0:19","Mar 15, 2023","needs_review","https://www.youtube.com/shorts/jdH1Zv2vWWU","shorts","false"
"Как тело изменится через 12 месяцев #мотивация #фитнесдлядуши #начнисегодня #здоровьедвижение","Как тело изменится через 12 месяцев","https://www.youtube.com/watch?v=-q18IM-M1as","-q18IM-M1as","https://i.ytimg.com/vi/-q18IM-M1as/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBeKE4wDw==&rs=AOn4CLC9lf8WQP0SD3QgjzMySY1UxxEpsA","0:06","Jun 11, 2025","needs_review","https://www.youtube.com/shorts/-q18IM-M1as","shorts","false"
"Как тело меняется за три месяца.#мотивация #фитнеспуть #3месяца #осанка #здоровье #спортдлявсех","Как тело меняется за три месяца.","https://www.youtube.com/watch?v=hhCDR2g1X2o","hhCDR2g1X2o","https://i.ytimg.com/vi/hhCDR2g1X2o/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBhKE4wDw==&rs=AOn4CLBHyDBP5FCkEF_pOfIS2o3pfO36PA","0:06","Jun 12, 2025","needs_review","https://www.youtube.com/shorts/hhCDR2g1X2o","shorts","false"
"Как тренировать пресс #качалка #фитнес #тренер #зож #пресс #бодибилдинг #антомия","Как тренировать пресс","https://www.youtube.com/watch?v=6XQrYt6EMKU","6XQrYt6EMKU","https://i.ytimg.com/vi/6XQrYt6EMKU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYfyAmKCwwDw==&rs=AOn4CLDfDMQ6Z7MXsOYVAp8SrZThEK_uBg","0:10","Feb 2, 2024","пресс","https://www.youtube.com/shorts/6XQrYt6EMKU","shorts","true"
"Как тренироваться пожилым #фитнес #здоровье #зож #лфк #здоровоепитание","Как тренироваться пожилым","https://www.youtube.com/watch?v=fYjADg8NW64","fYjADg8NW64","https://i.ytimg.com/vi/fYjADg8NW64/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKFQwDw==&rs=AOn4CLBunLlkGakcdfpCtALaHOu2uB7Zng","0:58","Feb 27, 2023","needs_review","https://www.youtube.com/shorts/fYjADg8NW64","shorts","false"
"Как тренироваться, если ты по 10 часов на работе. #офис #тренировкидлязанятых #pushpull #мотивация #","Как тренироваться, если ты по 10 часов на работе.","https://www.youtube.com/watch?v=dcKvMJE_dpw","dcKvMJE_dpw","https://i.ytimg.com/vi/dcKvMJE_dpw/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBgKE4wDw==&rs=AOn4CLBtqOzqhGYyfzKGgvIDwrpCsJBXUw","0:05","Jun 19, 2025","needs_review","https://www.youtube.com/shorts/dcKvMJE_dpw","shorts","false"
"Как убрать боли в суставах.#болитспиначтоделать #боливсуставе #лфк #кинезиолог #тренер #тренероноайн","Как убрать боли в суставах.","https://www.youtube.com/watch?v=-3rv0c5zsnk","-3rv0c5zsnk","https://i.ytimg.com/vi/-3rv0c5zsnk/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBdKE8wDw==&rs=AOn4CLD5yWJ9AdTnKePn0VS9A7MVZ2dGeg","0:44","Mar 13, 2024","needs_review","https://www.youtube.com/shorts/-3rv0c5zsnk","shorts","false"
"Как убрать боль в мышцах","Как убрать боль в мышцах","https://www.youtube.com/watch?v=UOI61UGDNlc","UOI61UGDNlc","https://i.ytimg.com/vi/UOI61UGDNlc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBVKEcwDw==&rs=AOn4CLD9-hyGUl5kJwpFc6n7XQYf3SakSQ","0:30","Dec 29, 2023","needs_review","https://www.youtube.com/shorts/UOI61UGDNlc","shorts","false"
"Как убрать выпирающий живот. #похудение #пресс #плоскийживот #тренировки #упражнения #фитнес","Как убрать выпирающий живот.","https://www.youtube.com/watch?v=-EneC9MQFjc","-EneC9MQFjc","https://i.ytimg.com/vi/-EneC9MQFjc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBPKEcwDw==&rs=AOn4CLArMUu2zcew9UuyijVA6ZYPaD96PA","0:35","Sep 1, 2024","needs_review","https://www.youtube.com/shorts/-EneC9MQFjc","shorts","false"
"Как убрать живот #фитнес #какубратьживот #рекомендации #спорт #тренер","Как убрать живот","https://www.youtube.com/watch?v=ejaECWcL2C8","ejaECWcL2C8","https://i.ytimg.com/vi/ejaECWcL2C8/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYWCBhKGUwDw==&rs=AOn4CLDwMGDb94Ws0_p0hEbFhLbFDuHYDA","0:27","Apr 16, 2024","needs_review","https://www.youtube.com/shorts/ejaECWcL2C8","shorts","false"
"Как убрать низ живота #какпохудеть #похудение #диета #какубратьживот #какубратьбока","Как убрать низ живота","https://www.youtube.com/watch?v=JqkHL4Kqj78","JqkHL4Kqj78","https://i.ytimg.com/vi/JqkHL4Kqj78/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBMKEQwDw==&rs=AOn4CLAptZTWWWDnWnF3JbtGqlJoUEfpTg","0:39","May 16, 2024","needs_review","https://www.youtube.com/shorts/JqkHL4Kqj78","shorts","false"
"Какими должны быть тренировки в начале или после долгого перерыва.","Какими должны быть тренировки в начале или после долгого перерыва.","https://www.youtube.com/watch?v=IFvBeUgGqqM","IFvBeUgGqqM","https://i.ytimg.com/vi/IFvBeUgGqqM/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYYCBgKGAwDw==&rs=AOn4CLBgIKQOms3IAqmteqExV2DCva-9Ew","0:34","Feb 9, 2023","needs_review","https://www.youtube.com/shorts/IFvBeUgGqqM","shorts","false"
"КАКУЮ ВОДУ ПИТЬ #вода #какпитьводу #здоровье #фитнес #похудение #тренер","КАКУЮ ВОДУ ПИТЬ","https://www.youtube.com/watch?v=uaaOehC1f9M","uaaOehC1f9M","https://i.ytimg.com/vi/uaaOehC1f9M/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBWKD4wDw==&rs=AOn4CLAWopRE1hf0wMJ_cxB4Ft5YJpSS_g","0:21","Jun 12, 2024","needs_review","https://www.youtube.com/shorts/uaaOehC1f9M","shorts","false"
"Кардио или силовые? #КардиоVSСиловые #ЭффективностьПохудения #ФитнесМифы #ТренировкиДляПохудения","Кардио или силовые?","https://www.youtube.com/watch?v=i-I5KW24nuk","i-I5KW24nuk","https://i.ytimg.com/vi/i-I5KW24nuk/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBeKEIwDw==&rs=AOn4CLCGR36LzDaZmZVGIBuzzmQjuhJoTg","0:40","Aug 13, 2024","needs_review","https://www.youtube.com/shorts/i-I5KW24nuk","shorts","true"
"КАША ПРОВОЦИРУЕТ РАК #тренер #фитнес #здоровье #кашаназавтрак #завтрак","КАША ПРОВОЦИРУЕТ РАК","https://www.youtube.com/watch?v=qTA4bEUqEgg","qTA4bEUqEgg","https://i.ytimg.com/vi/qTA4bEUqEgg/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKEswDw==&rs=AOn4CLDligdZXSKFKP_oOLUCaTHh76IS4g","0:36","Jun 20, 2024","needs_review","https://www.youtube.com/shorts/qTA4bEUqEgg","shorts","false"
"Кислород для похудения #похудение #тренер #сушка #диета #кислороддляпохудения","Кислород для похудения","https://www.youtube.com/watch?v=y4dRTnK6DPc","y4dRTnK6DPc","https://i.ytimg.com/vi/y4dRTnK6DPc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYEyBMKH8wDw==&rs=AOn4CLCTvbSIC7iz868xcbRsnu7Cfo6-sw","0:25","Apr 4, 2024","needs_review","https://www.youtube.com/shorts/y4dRTnK6DPc","shorts","false"
"Когда привезли новый тренажёр:)#качалка #юмор #тренер #зож #фитнес #здоровье #генетика","Когда привезли новый тренажёр:)","https://www.youtube.com/watch?v=VExKEmq0KV0","VExKEmq0KV0","https://i.ytimg.com/vi/VExKEmq0KV0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYXiBeKF4wDw==&rs=AOn4CLBlrGU0NTv4A5zwRGUw8Q2JJYolTg","0:12","Jan 26, 2024","needs_review","https://www.youtube.com/shorts/VExKEmq0KV0","shorts","false"
"Консенсуса не будет:) #советы #тренировки #техникаупражнений #фитнестренер #тренер #похудение #лфк","Консенсуса не будет:)","https://www.youtube.com/watch?v=bQj5ky3xIn8","bQj5ky3xIn8","https://i.ytimg.com/vi/bQj5ky3xIn8/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBdKEYwDw==&rs=AOn4CLA0lV63mvqY1k7MUVzKO74KkXWWew","0:37","Jul 25, 2024","needs_review","https://www.youtube.com/shorts/bQj5ky3xIn8","shorts","false"
"КОФЕ УБИВАЕТ #тренер #фитнес #здоровье #кофе #кофеин","КОФЕ УБИВАЕТ","https://www.youtube.com/watch?v=91h5_pQo7uc","91h5_pQo7uc","https://i.ytimg.com/vi/91h5_pQo7uc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBXKEAwDw==&rs=AOn4CLBB6YyitavN19BFrg8m8VraOwqfPg","0:24","Jun 24, 2024","needs_review","https://www.youtube.com/shorts/91h5_pQo7uc","shorts","false"
"Лайк за котика:) #юмор #фитнес #пресс #тренер #кот","Лайк за котика:)","https://www.youtube.com/watch?v=lBtoJHU5N4Y","lBtoJHU5N4Y","https://i.ytimg.com/vi/lBtoJHU5N4Y/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBXKDowDw==&rs=AOn4CLAeHDcysR5EynH-oTJCsQwk6wapdA","0:10","Apr 29, 2024","needs_review","https://www.youtube.com/shorts/lBtoJHU5N4Y","shorts","false"
"лайк, если жиза #тренер #осанка #похудение #эстетика #счегоначать","лайк, если жиза","https://www.youtube.com/watch?v=drsPS-2yB2k","drsPS-2yB2k","https://i.ytimg.com/vi/drsPS-2yB2k/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBPKE0wDw==&rs=AOn4CLAFKCy7wTAjtVa_Fx_SpMeepVMk6g","0:14","Apr 18, 2024","needs_review","https://www.youtube.com/shorts/drsPS-2yB2k","shorts","false"
"Лайк, если тоже любишь покушать #тренер #фитнес #похудение #зож в первом комментарии готовый рацион","Лайк, если тоже любишь покушать","https://www.youtube.com/watch?v=jWvRg9yUPRo","jWvRg9yUPRo","https://i.ytimg.com/vi/jWvRg9yUPRo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYTiBlKGIwDw==&rs=AOn4CLA6G7aAVGCfWrU753IN57AN-ocSMQ","0:08","Feb 27, 2024","needs_review","https://www.youtube.com/shorts/jWvRg9yUPRo","shorts","false"
"лёгкий перекус #юмор #зож #фитнес #диета #перекус","лёгкий перекус","https://www.youtube.com/watch?v=-d_9sJ1fJEc","-d_9sJ1fJEc","https://i.ytimg.com/vi/-d_9sJ1fJEc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBNKEYwDw==&rs=AOn4CLBci0g79FziiGl3AehrkKtNAiLPcg","0:12","Mar 28, 2024","needs_review","https://www.youtube.com/shorts/-d_9sJ1fJEc","shorts","false"
"лето близко! качайтесь глупцы! #фитнес #мотивация","лето близко! качайтесь глупцы!","https://www.youtube.com/watch?v=N2aFCI63Sis","N2aFCI63Sis","https://i.ytimg.com/vi/N2aFCI63Sis/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciA4KDYwDw==&rs=AOn4CLB3HjxJPoelw3CrrQQw972BvZsEog","0:32","Mar 16, 2023","needs_review","https://www.youtube.com/shorts/N2aFCI63Sis","shorts","false"
"ловите лайфхак #юмор #спорт #фитнес #тренер #похудение","ловите лайфхак","https://www.youtube.com/watch?v=R7qajvE-LVM","R7qajvE-LVM","https://i.ytimg.com/vi/R7qajvE-LVM/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBOKDowDw==&rs=AOn4CLBazv21awZwHSSkqMQ_awcqcWNXYg","0:19","Apr 12, 2024","needs_review","https://www.youtube.com/shorts/R7qajvE-LVM","shorts","false"
"лучше пока не придумали #тренер #фитнес #здоровье #молодость #старение","лучше пока не придумали","https://www.youtube.com/watch?v=KHz3D2dUGg4","KHz3D2dUGg4","https://i.ytimg.com/vi/KHz3D2dUGg4/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBbKEYwDw==&rs=AOn4CLBiH8Vp9Uahnp3cfMHNl09ZxkgWsg","0:24","Jun 25, 2024","needs_review","https://www.youtube.com/shorts/KHz3D2dUGg4","shorts","false"
"ЛУЧШЕЕ УПРАЖНЕНИЕ НАБИЦЕПС #бицепс #брахиалис #фитнес #тренер #упражнения","ЛУЧШЕЕ УПРАЖНЕНИЕ НАБИЦЕПС","https://www.youtube.com/watch?v=hkrDRb-62YM","hkrDRb-62YM","https://i.ytimg.com/vi/hkrDRb-62YM/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBfKEQwDw==&rs=AOn4CLAcaVErlUlmLiJTQvCZBkfI5q9NnA","1:00","Sep 2, 2024","бицепс","https://www.youtube.com/shorts/hkrDRb-62YM","shorts","true"
"Лучшие упражнения для больших грудных #тренер #фитнес #зож #качалка #бодибилдинг #здоровье #генетика","Лучшие упражнения для больших грудных","https://www.youtube.com/watch?v=MNFtx3IA74A","MNFtx3IA74A","https://i.ytimg.com/vi/MNFtx3IA74A/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBDKD4wDw==&rs=AOn4CLACVKm63V-h7XocUa_m8EflkdWyfA","0:40","Feb 21, 2024","грудь","https://www.youtube.com/shorts/MNFtx3IA74A","shorts","true"
"Лучший фитнес завтрак #завтрак #диета #энергия #здоровье #спорт","Лучший фитнес завтрак","https://www.youtube.com/watch?v=lWeswjhtmo8","lWeswjhtmo8","https://i.ytimg.com/vi/lWeswjhtmo8/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBOKD4wDw==&rs=AOn4CLDLJeisF0lj3wNmw1845TyTkWSIRQ","0:26","Jul 29, 2024","needs_review","https://www.youtube.com/shorts/lWeswjhtmo8","shorts","false"
"Мало энергии?#энергия #ферритин #железо #здоровье #гдевзятьэнергию #витамины #недосып","Мало энергии?","https://www.youtube.com/watch?v=sE60oV1fHxY","sE60oV1fHxY","https://i.ytimg.com/vi/sE60oV1fHxY/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYUSBcKGUwDw==&rs=AOn4CLBFbZrNBI-jp_deFp2I9A0vhUEv3A","0:31","May 17, 2024","needs_review","https://www.youtube.com/shorts/sE60oV1fHxY","shorts","false"
"махи ""дирижёр"" #здоровье #упражнения #плечи","махи ""дирижёр""","https://www.youtube.com/watch?v=9mvGeB2j8EE","9mvGeB2j8EE","https://i.ytimg.com/vi/9mvGeB2j8EE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLDSZnA3xWBESBM4KgSwq5P1ytfUlw","0:30","Apr 9, 2023","плечи","https://www.youtube.com/shorts/9mvGeB2j8EE","shorts","true"
"мельница на плечевой сустав #здоровье #фитнес #зож #мотивация","мельница на плечевой сустав","https://www.youtube.com/watch?v=z10BeuTN1mc","z10BeuTN1mc","https://i.ytimg.com/vi/z10BeuTN1mc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYaiBqKGowDw==&rs=AOn4CLD9lE1k3vILbQKmSa_vAiYNIIS1Hw","0:43","Apr 14, 2023","плечи","https://www.youtube.com/shorts/z10BeuTN1mc","shorts","false"
"Мозг больше не вывозит #ЦНС #мозг #добавки #БАДы #Омега3 #кордицепс #адаптогены #5htp #холин","Мозг больше не вывозит","https://www.youtube.com/watch?v=duaFvkPuPtU","duaFvkPuPtU","https://i.ytimg.com/vi/duaFvkPuPtU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBiKEswDw==&rs=AOn4CLAYYZYHSnXXSxcMpZZYNUgRWarC6A","0:15","Jun 3, 2024","needs_review","https://www.youtube.com/shorts/duaFvkPuPtU","shorts","false"
"Молотковые сгибания на бицепс в кроссовере с канатной рукояткой #упражнения #бицепс","Молотковые сгибания на бицепс в кроссовере с канатной рукояткой","https://www.youtube.com/watch?v=1vpi4r-P6qo","1vpi4r-P6qo","https://i.ytimg.com/vi/1vpi4r-P6qo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBaKE8wDw==&rs=AOn4CLBvgDcszy3tIiDL5XpzBjjWGJNcJA","0:57","Nov 14, 2024","бицепс","https://www.youtube.com/shorts/1vpi4r-P6qo","shorts","true"
"Моя трансформация","Моя трансформация","https://www.youtube.com/watch?v=i59Qa6ZGlmE","i59Qa6ZGlmE","https://i.ytimg.com/vi/i59Qa6ZGlmE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBaKEgwDw==&rs=AOn4CLA4JEquoaAzCppzJe0OeXpk4QOspw","0:34","Dec 27, 2023","needs_review","https://www.youtube.com/shorts/i59Qa6ZGlmE","shorts","false"
"Мы все слишком разные","Мы все слишком разные","https://www.youtube.com/watch?v=XjET53AEJUU","XjET53AEJUU","https://i.ytimg.com/vi/XjET53AEJUU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLDu_5Q_syL5MxvrhyCEFwAiY1HkdQ","0:29","Jan 22, 2024","needs_review","https://www.youtube.com/shorts/XjET53AEJUU","shorts","false"
"Мы не симметричны #зож #рекомендации #тренировки #советыоттренера","Мы не симметричны","https://www.youtube.com/watch?v=0Smb2ymnK1E","0Smb2ymnK1E","https://i.ytimg.com/vi/0Smb2ymnK1E/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBaKE0wDw==&rs=AOn4CLBniVTlgBZBNapzaiaFiEFFsqAdTQ","0:23","May 2, 2024","needs_review","https://www.youtube.com/shorts/0Smb2ymnK1E","shorts","false"
"Напиши в инсте ""меню"" в личку, вышлю готовый рацион #похудение #веснеснижается  #диетадляпохудения","Напиши в инсте ""меню"" в личку, вышлю готовый рацион","https://www.youtube.com/watch?v=3jQjL-o1ff0","3jQjL-o1ff0","https://i.ytimg.com/vi/3jQjL-o1ff0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBjKD4wDw==&rs=AOn4CLAsN1HjqgLaqrSpcDGJqTlKjXTnGg","0:26","May 22, 2024","needs_review","https://www.youtube.com/shorts/3jQjL-o1ff0","shorts","false"
"Не баян а классика! #юмор #присед #тренировка #деньног #тренер #бодибилдинг #фитнес #пауэрлифтинг","Не баян а классика!","https://www.youtube.com/watch?v=Zh8Yz298EzM","Zh8Yz298EzM","https://i.ytimg.com/vi/Zh8Yz298EzM/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBhKFswDw==&rs=AOn4CLBs6PFf60iy5UR3jjO8b4GyBmW7Eg","0:09","Apr 8, 2024","needs_review","https://www.youtube.com/shorts/Zh8Yz298EzM","shorts","false"
"не болейте:)","не болейте:)","https://www.youtube.com/watch?v=-SFCCWp_Z7I","-SFCCWp_Z7I","https://i.ytimg.com/vi/-SFCCWp_Z7I/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciA0KFowDw==&rs=AOn4CLAETLLOuLiMu3JslaNEYiiJFXv49A","0:22","Jun 27, 2024","needs_review","https://www.youtube.com/shorts/-SFCCWp_Z7I","shorts","false"
"Не все программы одинаково полезны. #fitness #motivation","Не все программы одинаково полезны.","https://www.youtube.com/watch?v=Nk39h3PoocU","Nk39h3PoocU","https://i.ytimg.com/vi/Nk39h3PoocU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBbKFAwDw==&rs=AOn4CLCi2bCzPjGosJMN23tP3dpSaDXhMw","0:14","Mar 28, 2023","needs_review","https://www.youtube.com/shorts/Nk39h3PoocU","shorts","false"
"не говорите мне, что нет возможности вкусно и полезно есть #зож #здоровоепитание","не говорите мне, что нет возможности вкусно и полезно есть","https://www.youtube.com/watch?v=aAHhP8aohYw","aAHhP8aohYw","https://i.ytimg.com/vi/aAHhP8aohYw/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBXKEMwDw==&rs=AOn4CLALAM0jwOztwhI40eVP0EupxxqMlg","0:42","Mar 17, 2023","needs_review","https://www.youtube.com/shorts/aAHhP8aohYw","shorts","false"
"Не жми сотку, я сделал это за тебя:)","Не жми сотку, я сделал это за тебя:)","https://www.youtube.com/watch?v=dUAKuaSSfQU","dUAKuaSSfQU","https://i.ytimg.com/vi/dUAKuaSSfQU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBZKE0wDw==&rs=AOn4CLDAO-ydXybcJsmVa_LwastkbcpJPA","0:45","Feb 14, 2023","needs_review","https://www.youtube.com/shorts/dUAKuaSSfQU","shorts","false"
"не знаешь с чего начать тренировки? #тренер #фитнес #зож #мотивация #мотивациюнадоподнять","не знаешь с чего начать тренировки?","https://www.youtube.com/watch?v=ZAYgAM3RsAo","ZAYgAM3RsAo","https://i.ytimg.com/vi/ZAYgAM3RsAo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBfKEYwDw==&rs=AOn4CLBuK10sKNaY3x4L5QZsxC8XZb164w","0:22","Jun 10, 2024","needs_review","https://www.youtube.com/shorts/ZAYgAM3RsAo","shorts","false"
